symbol,name,indus_code,indus_name,exc,m_stholder,m_employee,r_tcbsrating,year,m_cap,m_share,r_pb,r_pe,r_eps,r_bvps,p_roe,p_div
PNP,Công ty Cổ phần Tân Cảng – Phú Hữu,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,265,149,3.1,2024,362250000000,16100000,1.5747413426,8.6330905896,2606.25088621118,14288.0607701863,0.1850224338,0.0
PNT,Công ty Cổ phần Kỹ thuật Xây dựng Phú Nhuận,2300,Xây dựng và Vật liệu,UPCOM,219,23,-1,2024,64051333800,9282802,0.5367664814,8.6211867454,800.3538496242837,12854.7519998811,0.0555160448,0.0
POB,Công ty Cổ phần Xăng dầu Dầu khí Thái Bình,7500,"Điện, nước & xăng dầu khí đốt",UPCOM,0,164,2.3,2024,553720000000,10900000,4.9295216666,395.8209661024,128.3408519266055,10305.2595030275,0.0123852622,0.0
POM,Công ty Cổ phần Thép Pomina,1700,Tài nguyên Cơ bản,UPCOM,6008,1110,1.8,2024,419514504000,279676336,1.6163659101,-0.4236359697,-3540.7758246482463,928.007693436,-1.0708708382,0
POT,Công ty Cổ phần Thiết bị Bưu điện,9500,Công nghệ Thông tin,HNX,1973,325,2.3,2024,308937095400,19430006,1.0069973192,114.9565484367,172.89141217969774,15789.5157189349,0.0108771576,0.0
POV,Công ty Cổ phần Xăng dầu Dầu khí Vũng Áng,7500,"Điện, nước & xăng dầu khí đốt",UPCOM,0,307,-1,2024,97496973600,12499612,0.5315512294,13.5158322942,803.6152875785265,14674.0324694079,0.0550700774,0.0
DCT,Công ty Cổ phần Tấm lợp Vật liệu Xây dựng Đồng Nai,2300,Xây dựng và Vật liệu,UPCOM,2501,75,1.9,2024,16334188200,27223647,0.0,-0.2033427946,-2950.682374407808,0.0,0.1760621579,0
DNA,Công ty Cổ phần Điện nước An Giang,7500,"Điện, nước & xăng dầu khí đốt",UPCOM,584,1410,2.8,2024,1368808478100,56329567,1.6182906546,8.6878651652,2797.004734529559,15015.8439895695,0.187717774,0.0
BWE,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,7500,"Điện, nước & xăng dầu khí đốt",HOSE,3090,2517,2.6,2024,11216360844000,219928644,2.1019394978,19.9397967295,2905.1639259231733,24263.30541501,0.126043597,0.0254901961
PPE,Công ty Cổ phần Tư vấn Đầu tư PP Enterprise,2700,Hàng & Dịch vụ Công nghiệp,HNX,150,2,-1,2024,30600000000,2000000,2.1507027536,9.9705558895,1534.5182525,7113.9537875,0.2417822716,0
PPI,Công ty Cổ phần Đầu tư và Phát triển dự án hạ tầng Thái Bình Dương,8600,Bất động sản,UPCOM,2255,7,-1,2022,24048733242,48290629,0.0,-7.1240635311,-69.90392461030069,0.0,0.0237631567,0
PPP,Công ty Cổ phần Dược phẩm Phong Phú,4500,Y tế,HNX,0,222,-1,2024,172479823600,8799991,1.2742480944,11.0937010977,1972.6323166694149,15381.6200201796,0.1306531662,0.0765306122
PPS,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,2700,Hàng & Dịch vụ Công nghiệp,HNX,242,427,-1,2024,174000000000,15000000,0.9186445985,11.6927637869,1240.0832056,12627.2989785333,0.0984568549,0.0
PRO,Công ty Cổ phần Procimex Việt Nam,3500,Thực phẩm và đồ uống,UPCOM,125,48,-1,2024,15600000000,3000000,0.3408585105,-4.4615557424,-1165.512727,15255.5967953333,-0.0735879997,0
BKC,Công ty Cổ phần Khoáng sản Bắc Kạn,1700,Tài nguyên Cơ bản,HNX,748,392,3.0,2024,420210662400,11737728,1.7886754826,8.1013832423,4418.998451148297,20014.8100362353,0.2481842916,0
PSB,Công ty Cổ phần Đầu tư Dầu khí Sao Mai Bến Đình,2300,Xây dựng và Vật liệu,UPCOM,0,73,2.6,2024,200000000000,50000000,0.3574480056,262.024798834,15.26573064,11190.43871486,0.0013645425,0
PSC,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Sài Gòn,2700,Hàng & Dịch vụ Công nghiệp,HNX,15,238,-1,2024,93600000000,7200000,0.8234508986,94.4844631066,137.58875875,15787.21939875,0.0084605963,0.0
BT1,Công ty Cổ phần Bảo vệ thực vật 1 Trung ương,1300,Hóa chất,UPCOM,274,245,-1,2024,85049385000,5669959,0.8145839325,11.0317472826,1431.0699211405233,18414.3087064651,0.0790403904,0.0
PSE,Công ty Cổ phần Phân bón và hóa chất dầu khí Đông Nam Bộ,1300,Hóa chất,HNX,469,65,-1,2024,146250000000,12500000,0.8537068426,10.2981054166,1136.13131024,13704.9387644,0.0841467713,0.0
BKG,Công ty Cổ phần Đầu tư BKG Việt Nam,3700,Hàng cá nhân & Gia dụng,HOSE,5380,35,3.3,2024,208382248200,71609020,0.2803274793,14.3127028759,203.3158953439106,10380.716179107,0.0197816111,0
PSG,Công ty Cổ phần Đầu tư và Xây lắp Dầu khí Sài Gòn,2300,Xây dựng và Vật liệu,UPCOM,0,25,-1,2020,119000000000,35000000,0,-6.7871397137,-500.94740102857145,0,0.0415565896,0
PSI,Công ty Cổ phần Chứng khoán Dầu khí,8700,Dịch vụ tài chính,HNX,0,151,2.8,2024,394952580000.0,59841300.0,0.5581130871,15.8588343441,432.8826899315356,11825.5603613558,0.0372613421,0.0
PSL,Công ty Cổ phần Chăn nuôi Phú Sơn,3500,Thực phẩm và đồ uống,UPCOM,403,74,2.3,2024,166698000000,11812500,1.122075062,31.3456103474,450.20657896296296,12576.6987235556,0.035598787,0.0
PSP,Công ty Cổ phần Cảng Dịch vụ Dầu khí Đình Vũ,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,0,223,2.2,2024,600000000000,40000000,1.3086819253,71.8397534844,208.798043875,11461.9142433,0.0181721609,0.0
PTC,Công ty Cổ phần Đầu tư ICAPITAL,2300,Xây dựng và Vật liệu,HOSE,1879,6,2.9,2024,187059405960,32307324,0.4946484449,9.6630909582,599.1871570978766,11705.282932935,0.0537749183,0
PTE,Công ty Cổ phần Xi măng Phú Thọ,2300,Xây dựng và Vật liệu,UPCOM,0,178,-1,2024,37500000000.0,12500000.0,0.0,-15.6578178729,-191.5975792,0.0,0.0075766521,0
KSF,Công ty Cổ phần Tập đoàn Sunshine,8600,Bất động sản,HNX,400,274,2.6,2024,19260000000000,300000000,3.8451020461,28.3581341178,2263.9007112866666,16696.5659766133,0.1511665427,0
CYC,Công ty Cổ phần Gạch men Chang Yih,2300,Xây dựng và Vật liệu,UPCOM,638,117,2.4,2024,19905281000,9047855,0.0,-0.845294807,-2602.6422755448666,0.0,0.2235706286,0
CAR,Công ty cổ phần Tập đoàn Giáo dục Trí Việt,2700,Hàng & Dịch vụ Công nghiệp,HNX,217,75,-1,2024,110794246200.0,5059098.0,1.8957010596,28.3577648036,772.2752534147392,11552.4543750684,0.0772879219,0
POS,"Công ty Cổ phần Dịch vụ lắp đặt, vận hành và bảo dưỡng công trình dầu khí biển PTSC",0500,Dầu khí,UPCOM,339,643,2.7,2024,711720000000,40000000,0.8917082223,8.2143160422,2166.0963504,19953.836418025,0.110589665,0.0
PTG,Công ty Cổ phần May Xuất Khẩu Phan Thiết,3700,Hàng cá nhân & Gia dụng,UPCOM,283,2886,-1,2024,3497329500,4996185,0.0164269437,0.0740622922,10501.670391308568,42612.9177398355,0.2704548543,21.4285714286
PTH,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hà Tây,7500,"Điện, nước & xăng dầu khí đốt",UPCOM,189,249,-1,2024,38534804000,3503164,0.7596848588,10.5594899929,1192.1094016723168,14479.6883497318,0.0832200083,0.0818181818
PTL,Công ty Cổ phần Victory Group,8600,Bất động sản,HOSE,2188,77,2.5,2024,236000000000,100000000,0.5498168935,-4.8995132291,-481.68050368,4292.33809965,-0.1062233757,0
PTS,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải Phòng,2700,Hàng & Dịch vụ Công nghiệp,HNX,608,231,-1,2024,55680000000,5568000,0.5711171366,19.7355191542,686.2983317169541,17509.5428922414,0.0396277028,0.0
PSN,Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,422,537,3.0,2024,432000000000,40000000,0.8032967543,13.5268030394,928.389818975,13444.5955902,0.0692535583,0.0
PTT,Công ty Cổ phần Vận tải Dầu khí Đông Dương,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,0,134,-1,2024,191320795200,16493172,0.8729690493,7.820656069,1483.251519780428,13287.9854211185,0.1395160892,0.0
DSP,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,5700,Du lịch và Giải trí,UPCOM,614,412,2.6,2024,1364866000000,118684000,1.4762228649,-65.7675062805,-174.8583860082235,7790.1516592211,-0.0221969649,0.0
DTD,Công ty Cổ phần Đầu tư Phát triển Thành Đạt,8600,Bất động sản,HNX,5939,150,3.3,2024,1069291401000,57488785,0.9929564573,8.8799216168,2094.6130836127427,18731.9392132048,0.1183273182,0.0
DAT,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,3500,Thực phẩm và đồ uống,HOSE,440,80,2.4,2024,518520274090,69228341,0.5823768787,8.8068853999,850.4709281275425,12861.0875079904,0.067582943,0
AGX,Công ty Cổ phần Thực phẩm Nông sản Xuất khẩu Sài Gòn,5300,Bán lẻ,UPCOM,188,956,3.3,2024,1706400000000,10800000,1.6058457762,4.9524976008,31903.094708333334,98390.5193994444,0.3827620764,0.0126582278
PV2,Công ty Cổ phần Đầu tư PV2,8600,Bất động sản,HNX,2072,10,-1,2024,97110000000,37350000,0.4211597448,-6.8340399337,-380.44846463186076,6173.4295174297,-0.0597845954,0
PVA,Công ty Cổ phần Tổng Công ty Xây lắp Dầu khí Nghệ An,2300,Xây dựng và Vật liệu,UPCOM,0,8,-1,2024,10923000000,21846000,0.0,-239.5037582115,-2.0876499130275565,0.0,0.0013168963,0
PVB,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,0500,Dầu khí,HNX,1943,140,2.5,2024,583199946000,21599998,1.5275665923,55.4024343507,672.5284087526304,17675.170520201,0.0386762314,0.0
PCE,Công ty Cổ phần Phân bón và hóa chất dầu khí Miền Trung,1300,Hóa chất,HNX,313,52,-1,2024,210000000000,10000000,1.0777346225,7.5760814191,2771.8815095,19485.3162939,0.1453029778,0.0
PVM,Công ty Cổ phần Máy - Thiết bị Dầu khí,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,719,321,2.8,2024,619492673800,38638600,1.1208467894,11.6959518732,1370.816174162625,14304.3635863101,0.0974751308,0.0
PVH,Công ty Cổ phần Xây lắp Dầu khí Thanh Hóa,2300,Xây dựng và Vật liệu,UPCOM,420,42,-1,2024,18900000000,21000000,0.3371368737,-0.9339152682,-963.6848552380952,2669.5389029048,-0.3057976024,0
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,0500,Dầu khí,HOSE,0,2159,2.6,2024,10263661310700,556296006,0.6495028571,14.7075082492,1254.4613055751474,28406.3415551953,0.0458160591,0.0
PVE,Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty Cổ phần,0500,Dầu khí,UPCOM,123,128,-1,2024,57500000000.0,25000000.0,0.0,40.4007992557,56.9295668,0.0,-0.0108939542,0.0
PVG,Công ty Cổ phần Kinh doanh LPG Việt Nam,7500,"Điện, nước & xăng dầu khí đốt",HNX,2514,541,2.6,2024,247990836400,39998522,0.4998358092,31.8311109602,319.7826148176175,12404.0732700573,0.0261171074,0.0
PVI,Công ty Cổ phần PVI,8500,Bảo hiểm,HNX,4052,2479,2.4,2024,12976999431800,234241867,1.658723533,15.559145979,3598.9837844828994,33399.1764733074,0.10813258,0.0
CMT,Công ty Cổ phần Công nghệ mạng và Truyền thông,9500,Công nghệ Thông tin,UPCOM,0,102,-1,2024,112168000000,8000000,0.4393672112,7.8261299574,1791.562378375,31911.803254,0.0569276166,0.0
C92,Công ty Cổ phần Xây dựng và Đầu tư 492,2300,Xây dựng và Vật liệu,UPCOM,704,102,-1,2024,21687339440,5312920,0.3462218448,26.7844149428,152.40205950776598,11790.1283851441,0.0130103299,0.0
D11,Công ty Cổ phần Địa ốc 11,8600,Bất động sản,HNX,765,75,-1,2024,71913752400,7338138,0.3803308738,18.4538863721,531.0534487086506,25767.0377962366,0.0207750143,0.0
PRE,Tổng Công ty Cổ phần Tái bảo hiểm Hà Nội,8500,Bảo hiểm,HNX,106,45,2.3,2024,2067120000000,104400000,1.2839314688,11.2431271717,1824.9490912643678,15421.3838365613,0.1189450102,0.0580808081
PVL,Công ty Cổ phần Đầu tư Nhà Đất Việt,8600,Bất động sản,UPCOM,2187,17,2.8,2024,200000000000,50000000,1.3597533205,-11.6220018639,-344.17478562,2941.7100439,-0.1105321694,0
OIL,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,0500,Dầu khí,UPCOM,11703,685,2.1,2024,10244043197500,1034229500,0.9818939826,24.9225752468,397.4308393862291,10087.6471137953,0.0395289857,0.0
PPY,Công ty Cổ phần Xăng dầu dầu khí Phú Yên,7500,"Điện, nước & xăng dầu khí đốt",HNX,386,319,-1,2024,79423779000,9343974,0.5026953566,8.8213321151,1231.1340992601222,16908.8492444435,0.0733452969,0.0823529412
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,7500,"Điện, nước & xăng dầu khí đốt",HOSE,59226,2065,2.7,2024,30210143640000,2341871600,0.943795293,31.9868323176,474.65808072910573,13668.2181987872,0.0350525618,0.0
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,0500,Dầu khí,HNX,20234,7453,2.4,2024,12952886459000,477966290,0.9546211022,12.1080621486,2238.1781384540736,28388.226425418,0.0810345569,0.0
PVY,Công ty Cổ phần Chế tạo Giàn khoan Dầu khí,2300,Xây dựng và Vật liệu,UPCOM,0,629,-1,2024,142775488800,59489787,0.0,804.7457896369,2.9823082405724533,0.0,-0.0004108127,0
PVT,Tổng Công ty Cổ phần Vận tải Dầu khí,2700,Hàng & Dịch vụ Công nghiệp,HOSE,20732,2731,2.9,2024,7814477404100,356012638,1.0123516951,7.3587828529,3070.7729245302803,21682.1882221833,0.1504805646,0.0
PVP,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,2700,Hàng & Dịch vụ Công nghiệp,HOSE,3791,114,2.8,2024,1451834328000,103702452,0.7839091372,7.0102943566,1997.0630743620218,17859.2126759549,0.115579297,0.0
PVX,Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,2300,Xây dựng và Vật liệu,UPCOM,15409,161,2.4,2024,720000000000,400000000,3.9524759352,97.694873251,18.4247129875,455.4107424125,0.041240762,0
BLI,Tổng Công ty Cổ phần Bảo hiểm Bảo Long,8500,Bảo hiểm,UPCOM,1284,969,2.6,2024,533940000000,60000000,0.5931147842,8.2678064109,1076.3435375333333,15003.8411390167,0.0743530065,0.0
PWA,Công ty Cổ phần Bất động sản dầu khí,8600,Bất động sản,UPCOM,1147,22,-1,2024,34070000000.0,10000000.0,0.4666947845,-16.1176678502,-211.382939,7300.2744264,-0.028477968,0.0
PX1,Công ty Cổ phần Xi măng Sông Lam 2,2300,Xây dựng và Vật liệu,UPCOM,0,324,-1,2017,200000000000,20000000,1.3275113606,-17.3569796422,-576.13710485,7532.89221965,-0.073665771,0
PXA,Công ty Cổ phần Đầu tư và Thương mại Dầu khí Nghệ An,8600,Bất động sản,UPCOM,2347,49,-1,2024,13500000000.0,15000000.0,0.4482583068,-16.657168338,-54.030792133333335,2007.7709357333,-0.0265535458,0
PXL,Công ty Cổ phần Đầu tư Khu Công Nghiệp Dầu khí Long Sơn,8600,Bất động sản,UPCOM,10039,22,2.4,2024,1030966928156,82722212,1.2489038294,1138.5417933266,10.946458068601938,9979.1510812839,0.0010975348,0
PXS,Công ty Cổ phần Kết cấu Kim loại và Lắp máy Dầu khí,2300,Xây dựng và Vật liệu,UPCOM,3807,708,2.7,2024,156000000000,60000000,1.2320963737,15.6832287873,165.78218906666666,2110.2245372667,0.0811298588,0.0
PXT,Công ty Cổ phần Xây lắp Đường ống Bể chứa Dầu khí,2300,Xây dựng và Vật liệu,UPCOM,1741,111,-1,2024,36000000000,20000000,0.6455416605,29.4886984797,61.04033385,2788.35605845,0.0221334177,0
HLO,Công Ty Cổ Phần Công Nghệ Ha Lô,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,108,75,-1,2024,168000000000.0,8000000.0,1.1938329558,19.2590731151,1090.39515425,17590.400648875,0.0639462487,0
PWS,Công ty Cổ phần Cấp thoát nước Phú Yên,7500,"Điện, nước & xăng dầu khí đốt",UPCOM,218,245,3.3,2024,479544737500,38363579,1.0750702325,12.35948447,1011.3690445826236,11627.1473452985,0.0877791398,0.0
BQB,Công ty Cổ phần Bia Hà Nội - Quảng Bình,3500,Thực phẩm và đồ uống,UPCOM,392,74,-1,2024,22341600000,5800000,0.8448052873,1116.204783829,3.450979655172414,4559.6305536207,0.0007459078,0.0
QBS,Công ty Cổ phần Xuất nhập khẩu Quảng Bình,1300,Hóa chất,UPCOM,6678,17,-1,2024,41597956800,69329928,0.1368221541,-0.2961476969,-2026.016093915459,4385.2547418771,-0.3753089046,0.0
QCC,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Hạ tầng Viễn Thông,2300,Xây dựng và Vật liệu,UPCOM,146,18,-1,2024,15000000000,1500000,0.7171820297,21.2098964868,564.8937313333333,13943.4614726667,0.0398173339,0.05
GPC,Công ty Cổ phần Tập đoàn Green+,4500,Y tế,UPCOM,484,33,-1,2024,150644990398.0,54072143.0,0.2579704915,36.4806178137,80.79488967174835,10799.684814101,0.0075030475,0
QCG,Công ty Cổ phần Quốc Cường Gia Lai,8600,Bất động sản,HOSE,3011,98,2.5,2024,3219012927000,275129310,0.766818909,38.6984188861,302.3379336101995,15257.8397096187,0.0200135383,0.0
QHD,Công ty Cổ phần Que hàn điện Việt Đức,2700,Hàng & Dịch vụ Công nghiệp,HNX,410,182,-1,2024,188945287200,5524716,1.6481990375,14.3878723088,2440.353585596074,20749.921108705,0.1178567121,0.0584795322
QHW,Công ty Cổ phần Nước khoáng Quảng Ninh,3500,Thực phẩm và đồ uống,UPCOM,415,197,-1,2024,264000000000,8000000,0.9688981791,7.1694230997,4602.880809375,34059.306447625,0.1422560001,0.0
QNC,Công ty Cổ phần Xi măng và Xây dựng Quảng Ninh,2300,Xây dựng và Vật liệu,UPCOM,1696,901,2.1,2024,360000000000,60000000,0.5256104611,9.1310793999,719.2812199,11415.2979143,0.0649477391,0.0
MQN,Công ty Cổ phần Môi trường đô thị Quảng Ngãi,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,289,583,-1,2024,148099317500,7018925,0.6419930183,4.8452148629,5451.556763749434,32866.4010307846,0.1562738987,0.0
QNU,Công ty Cổ phần Môi trường Đô thị Quảng Nam,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,287,334,-1,2024,65280000000,6800000,0.6867817708,22.3425749408,477.41438470588236,13978.2393876471,0.0342103148,0.0421875
QSP,Công ty Cổ phần Tân cảng Quy Nhơn,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,905,9,-1,2024,349054550325,10792275,1.6509665246,10.7892262872,3090.425400483216,19590.3426981799,0.1619009402,0.0618371827
CQN,Công ty Cổ phần Cảng Quảng Ninh,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,311,617,2.3,2024,2462463450096,75049936,2.5150901499,23.3493173493,1588.4344441279736,13045.6556401993,0.1237607756,0.0
PQN,Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,178,753,-1,2024,120000000000,30000000,0.6829658095,4.2423190952,942.8805118666667,5856.8085607333,0.1750818994,0
QNS,Công ty Cổ phần Đường Quảng Ngãi,3500,Thực phẩm và đồ uống,UPCOM,7468,4086,3.2,2024,17014021224534,367648153,1.7011440454,7.2310016345,6464.589127235463,27204.0454919924,0.2558050351,0.0864341588
C12,Công ty Cổ phần Cầu 12,2300,Xây dựng và Vật liệu,UPCOM,414,37,-1,2018,23765000000,4850000,0.3005594092,14.0736882565,708.2418791752577,16302.9332946392,0.0418314819,0.0
CT3,Công ty Cổ phần Đầu tư và Xây dựng công trình 3,2300,Xây dựng và Vật liệu,UPCOM,385,188,-1,2023,98558308800.0,8799849.0,0.844602341,258.8561526568,158.2692470063975,13260.678376413,0.0120068825,0.0
D2D,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,8600,Bất động sản,HOSE,1794,78,3.5,2024,1395534105900,30304758,1.8686878837,19.0062737525,2910.738397712993,24642.9595873361,0.1047968514,0.1824104235
QNT,Công ty Cổ phần Tư vấn và Đầu tư Phát triển Quảng Nam,2300,Xây dựng và Vật liệu,UPCOM,119,11,-1,2024,30177252000,3222000,0.8825997586,15.8045371087,592.6146356300435,10611.8315909373,0.057448814,0
QTP,Công ty Cổ phần Nhiệt điện Quảng Ninh,7500,"Điện, nước & xăng dầu khí đốt",UPCOM,5609,828,2.5,2024,5982750000000,450000000,1.1834886948,10.9073282657,1376.1250276333333,11233.7363751756,0.1196903082,0.0752162467
